RevolvingUtilizationOfUnsecuredLines,age,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,NumberOfDependents,Default
0.97551339,0.5022922035705341,0.520638361,0.0406,0.1684079767510072,0.1880423128054453,0.06741496055232565,false
0.888111888,0.3578578859563736,0.148170366,0.006664,0.16002678243881124,0.034474788107550045,0.04622771099555963,false
0.523008673,0.48505401414432064,0.728451883,0.019116,0.13769840089108593,0.13781885725838788,0.00800144011491083,false
0.948207171,0.4303755457428052,0.059990245,0.0246,0.039915988743951185,0.04374891027019451,0.21706341101722462,false
0.738427552,0.6532171670996102,0.601674516,0.038216,0.24877947696672498,0.07048854037375799,0.024424440042601837,false
0.576297444,0.5018111542299468,0.259204471,0.024332,0.14181421716812975,0.040783116445665436,0.18388027867962592,true
0.69033917,0.5659073183892523,0.831194969,0.015896,0.13640413205877167,0.05129399629347707,0.013016695392602407,true
0.003236637,0.4188943619716157,0.037328356,0.03,0.12069831976517233,0.0229943911100279,0.1981155165350744,false
0.718917609,0.4837243185879168,0.189358093,0.0448,0.20253696145179195,0.05429621335637208,0.07391119901331758,true
0.419983268,0.7129548748425574,0.375204508,0.022,0.21599018266072517,0.12841493449077626,0.03575173101608695,true
1.221889055,0.4468651144941539,0.691012418,0.019,0.12548078978832802,0.18547248154943735,0.02883727977350157,true
0.052094791,0.6899796782321356,0.002678093,0.0224,0.09237832153179294,0.0019090439304390583,0.017429589626706165,true
0.332547324,0.42336509371821357,0.304649742,0.072,0.18272730843385046,0.14848362174636387,0.12123107110861046,true
0.876207039,0.46342722247370843,0.45320347,0.02628,0.162213239867736,0.0812232464030611,0.1412965762896871,false
0.823294176,0.24601573551085626,0.200874727,0.0128,0.0897506027725972,0.018282355603036492,0.11855619557066173,true
0.832031585,0.6761068615496595,0.52862254,0.017884,0.1927944350610874,0.08157618910171537,0.0009121718040172256,true
0.064793409,0.7578654420406472,0.322903188,0.034,0.25568416190698084,0.15086313351938588,0.05806082804467044,false
0.078876501,0.47962592508214746,0.077051269,0.0408,0.15108499066439435,0.023056556991028578,0.05608635803835318,false
0.011629342,0.6425451501895436,0.200303976,0.05,0.17330186938757597,0.06028331806992088,0.06131003983085127,false
0.9999999,0.29537001813631364,0.1919364,0.00704,0.044222182639353805,0.004056961703570228,0.0026193364965669706,true
0.9999999,0.28069286430424584,0.994076268,0.0108,0.09914876184883366,0.14417954904944844,0.029399797584794673,true
1.566866267,0.21797950517685977,0.037533512,0.004472,0.0816979023626649,0.04536333382369715,0.0133301567729194,true
0.324621569,0.44642244143824494,1.000898992,0.062288,0.5042176730006864,0.6654800599432354,0.15286911386933322,true
0.22923514,0.4738797504844064,0.126803341,0.0158,0.1429582166820739,0.03138814874893357,0.03361769690146895,false
0.940147132,0.455147711938439,0.552535918,0.023104,0.08416862542633277,0.0804655624898204,0.18399222159100387,true
0.157489883,0.817641181511621,0.431251922,0.013,0.31008027019351597,0.05014225960420036,0.02852807126108998,false
0.911898274,0.4179630823296318,0.166723145,0.0118,0.09398471011116645,0.07070645033744026,0.21264029126732237,true
1.359550562,0.559009308590457,0.300779459,0.00872,0.12812714684892287,0.07465552831262434,0.10457392470207379,true
0.072018143,0.5079349328347667,1.434782609,0.008,0.21257542612955502,0.05394267384174203,0.09083435753389522,false
0.9999999,0.3268369517579516,0.151890034,0.011636,0.08382923834583196,0.044538872729578696,0.060525941329446095,true
1.011473529,0.30762769452158595,0.425805854,0.04318,0.15660399343416367,0.09789665796575964,0.06732651116787752,true
0.020651725,0.4419686730738015,0.294870513,0.04,0.13303098520336787,0.07179068220956253,0.061001284780787424,false
1.287356322,0.34706796759866393,0.140388769,0.016664,0.09360290465082424,0.031625082741362054,0.20987372633727341,true
0.016861692,0.4857379976224043,0.425821711,0.04904,0.203820309917354,0.28440578626389773,0.23608022540753767,false
0.9999999,0.5285748471875583,0.245290273,0.0104,0.035518845450266734,0.0750698399095979,0.11849877553831938,true
1.025439128,0.5447194985820202,0.223806752,0.01374,0.0951009736121457,0.02401946005028265,0.0878154172450751,true
0.007758821,0.6130812252217406,0.609701907,0.0216,0.1230930466828139,0.06010316231674271,0.029218293003916918,false
0.241251122,0.2609979049731834,0.134621793,0.012,0.0878508618808435,0.04645920746694236,0.10779053105235645,true
0.0,0.26679747454583197,0.0,0.0096,0.04298741944754915,0.04861303799919259,0.04548379887157912,false
0.9999999,0.35557334884812014,0.136789057,0.033332,0.07460753801127752,0.04937572514914579,0.016759548152897662,true
0.029998446,0.5253210735335433,0.012341447,0.011664,0.20080437031257434,0.04020010914894244,0.059318530201579525,true
1.069302379,0.38227208142676206,0.313789655,0.044,0.12272352688970939,0.22270280264439996,0.015515683830236493,true
0.101870368,0.31616592860718906,0.39545327,0.0285,0.07463154062558339,0.14288713695032168,0.019017518831202573,false
0.302587177,0.6075709091151787,0.283097352,0.05,0.08897009490330315,0.08445426672614162,0.09286557033419916,true
0.007909158,0.8920376212421829,0.000774144,0.020664,0.04736046776527604,0.028725819385378205,0.04654917533891791,false
0.894407208,0.38055049599924995,0.316166761,0.0212,0.12652275451730305,0.016686032064373014,0.11129437266648205,false
0.779026217,0.36575446105147963,2.979502196,0.00546,0.13057935470714446,0.04933645430685922,0.06276039004941139,true
0.867786452,0.7453001556331416,0.65443534,0.03368,0.2515418955741819,0.09049583218243808,0.01000445470275092,true
0.898454388,0.25112104258489676,0.386328125,0.010236,0.13325809961238425,0.03470719284111349,0.027053432412085177,false
0.020420216,0.7402755026661079,0.082518077,0.047016,0.32170244778895546,0.08674301340121199,0.06417451990524961,false
1.151204511,0.41485557292090985,0.200844257,0.018,0.10308206492924525,0.01679293657017126,0.04046543382411453,true
0.372030413,0.38314951355588855,1.005247243,0.044972,0.16535551876331886,0.3240448575244283,0.06480837849571305,true
0.0,0.49330703302161866,0.264178558,0.032792,0.15951009900597454,0.13790719613009983,0.05411455142079839,false
1.037452537,0.5952990639532153,0.132474701,0.026084,0.2065366377359895,0.008156782431274823,0.017785958894384103,true
0.0,0.586642018431046,0.018947864,0.067972,0.09541519374076986,0.062377117730787565,0.027292366102946497,false
0.707356174,0.3507739795645032,0.614307932,0.018,0.34764621880269336,0.05135157929715325,0.14445869016407115,true
0.005814087,0.7965824623585747,0.008796481,0.01,0.20849292750836856,0.04966053004635419,0.03339494557833138,false
0.004285592,0.3846424944919706,0.207463403,0.066668,0.1069790923933518,0.06905128471046461,0.09487148627239031,false
0.973401064,0.47088986882217754,1.413593288,0.066264,0.10425088480366972,0.10318800969559275,0.10237210455823761,true
0.9999999,0.4531724854478279,0.133371385,0.02102,0.03309563041514298,0.00856587649856504,0.07146991048651521,true
0.079291008,0.7107869342325279,0.425078746,0.026664,0.1871024277509931,0.0882999175667182,0.06717249988555823,false
0.966871435,0.38819049361895247,0.284302421,0.02428,0.07723436475564215,0.05464984577190006,0.06406463966888519,false
0.107430003,0.29276880187966964,0.291791655,0.014664,0.12919427496474564,0.010308111949706721,9.798003779595276e-5,false
0.065868263,0.2569445347884457,0.0,0.020328,0.03923745222261415,0.007779500920486393,0.016075426350030987,false
1.296173045,0.4456250538691067,0.243277444,0.01264,0.14720778451534938,0.07934264987990337,0.25604141415284154,true
0.015022816,0.7554626394612859,0.348440899,0.033092,0.2475727436999415,0.1268580768348214,0.0002537880910056467,false
0.415848131,0.42148598397579384,0.253457757,0.048004,0.10320705394729904,0.1175489455981936,0.1648956303811236,false
0.104397912,0.5065437634958684,0.088485252,0.024,0.1401382714050145,0.0402978713451822,0.13697547563903392,false
0.173592,0.41340499603139386,0.452241195,0.014988,0.1592067733946466,0.13426313994629235,0.025033123256580303,false
0.268592524,0.6658225733710901,0.332916732,0.0256,0.22430932838646303,0.06937794129553168,0.01385537912280339,false
0.9999999,0.33835354690015296,0.10756148,0.0174,0.023790224979418833,0.005839087691009071,0.12719529471196556,true
0.051168846,0.5049586769049129,0.421143847,0.03,0.24199971554792105,0.13033878525723835,0.10359670566797749,false
0.881836362,0.50578110087068,0.567858035,0.016,0.1634467487293304,0.05519966431663272,0.0676720679321433,false
0.00448263,0.6819131858626427,0.211714891,0.011332,0.26049192630786416,0.06878331486306198,0.012651677646490767,false
0.101034521,0.6300943457730913,0.691318838,0.0252,0.33058893994454225,0.20939286640317842,0.06024940176443352,true
0.000119087,0.5593569092614075,0.23890148,0.03,0.2768338600621185,0.10639675049591038,0.0014271051903717135,false
0.9999999,0.44008467180597505,0.0,0.025132,0.024972521785562894,0.014072354819645593,0.11858436523038711,true
0.073233115,0.4441278422924457,0.375816558,0.03,0.2328496977011182,0.14285735525581797,0.15369803533785437,false
0.9999999,0.4153594337323023,0.0,0.0084,0.006076584202113596,0.046313456834867005,0.020822429764382634,true
0.084459821,0.7436472591216846,0.328477578,0.014,0.26680111263072526,0.14855034093430777,0.038327255571464394,false
0.250642796,0.40666463964284344,0.491150442,0.010844,0.09378019353168175,0.14713279681211017,0.05966922304782117,false
0.621792736,0.46285254101918305,0.391497131,0.015332,0.10562215768113689,0.1231677885418155,0.14686675411653488,true
0.471826409,0.508170020355447,0.363909427,0.051932,0.15406802869242048,0.14383628386307792,0.09626566411841184,true
0.160292246,0.6836252292617481,0.616403383,0.025064,0.37960807993191115,0.10808101123841048,0.03396154986466685,false
0.907946591,0.6351965599019798,0.431092437,0.014276,0.15255857042630203,0.0428652984985332,0.03283654119907291,true
0.379509835,0.38608466236276606,0.228652082,0.011332,0.17442768057351293,0.04397094664120523,0.03636174862218289,true
0.072089642,0.5224321942141495,1.001525165,0.007864,0.15698591777284943,0.06428007546237821,0.045109882371727215,false
0.008962631,0.7867719850211387,0.224206349,0.00806,0.17350501993351147,0.06951374535472449,0.012871333615224967,false
1.002628056,0.5257194679848946,0.805892548,0.03,0.27856781393142527,0.06810197611700756,0.01762266582883857,true
0.658913317,0.541873112689251,1.196497794,0.02992,0.2543265275959719,0.21117241458987576,0.12132774803375071,true
0.352061708,0.49553882871223687,0.937272727,0.013196,0.1295604449570219,0.14899445972676956,0.098198818990021,true
0.826347305,0.36029220688152264,0.236488597,0.0128,0.2083509814066318,0.04228537664726817,0.0305369770207923,true
1.160557407,0.4388842316041392,0.38626087,0.045996,0.1630103662808991,0.06851431651971787,0.12684636585920556,true
0.115798553,0.6914415065698605,0.019024762,0.32,0.08167374677147497,0.04322471908868371,0.03799407990805859,false
0.043116821,0.6616528362721341,0.621664361,0.020232,0.15193690822930833,0.10209589690741656,0.09145539714395064,false
0.816819317,0.5775123760075984,0.41982891,0.018232,0.14951846422090045,0.06488832368715461,0.05962551605880205,true
0.9999999,0.36209777709115293,0.664913204,0.0076,0.03805445464689276,0.04302924302625736,0.12523712772584764,true
0.775446152,0.39717034019265657,0.347950429,0.025172,0.20299403023949594,0.03789966944471919,0.16715970455631923,true
1.250996016,0.331254815622317,0.376415723,0.006,0.03422378484631464,0.0007994295926591399,0.13648135201577627,true
0.9999999,0.42804254649333145,0.364363404,0.0125,0.09061587324582598,0.0254821206490495,0.07036367552687861,true
0.199764982,0.3939723681381182,2.0,4.0e-6,0.06639746323531893,0.014112328875454706,0.0733201782800096,true
0.9999999,0.3299173838295222,0.0,0.02,0.028057074751992418,0.012919225447105187,0.006401484209990016,true
0.102035169,0.5305444031212093,0.442751843,0.008136,0.22310978262187095,0.0895535775436858,0.025800867951565866,true
0.130930754,0.4249301830384558,0.112808904,0.0212,0.14289437688803544,0.0030174393050477867,0.056978041246421196,false
0.042184483,0.7013645687799082,0.19907755,0.037288,0.10887465703866799,0.06014769376995136,0.06255948214385679,false
0.006098161,0.5736753364075782,0.77703716,0.024,0.3230877161220983,0.1704901433990928,0.02853318873654953,true
0.49931246,0.6954888306411398,0.199326689,0.12,0.35407397706453725,0.19543019106765408,0.06046201962681007,true
0.468638284,0.5772506502720547,0.607257829,0.027332,0.14047529772874676,0.0672650612560864,0.0026172292770512027,false
0.075492958,0.40550847684216057,0.055662956,0.06,0.10859759492116915,0.023009162901459934,0.0012135194878740597,false
0.612609333,0.5352588606555698,1.09825019,0.0368,0.3024447413855535,0.31963407341564315,0.13071213865073653,true
0.172470688,0.5145253237051074,0.365393061,0.02732,0.14939501757606802,0.09391354877485444,0.030324935955165368,false
0.885069093,0.3562858282304023,0.432118671,0.0124,0.1256846570407952,0.04837599867158822,0.15327382159110417,true
0.065515396,0.5385464937175402,0.652931854,0.017664,0.1799940644947344,0.08736418615274356,0.008848175428299831,false
0.705254866,0.7580425987116554,0.552101788,0.024832,0.1832835289332476,0.07204301409941424,0.09147410497184147,true
0.493959862,0.44341694133372034,0.556185644,0.0268,0.2261362824795232,0.17453021742794883,0.015854604506506907,false
0.868279607,0.637966278308095,0.310741037,0.055,0.3276834053552042,0.062387608087771405,0.04254948712084339,false
0.023110022,0.5244128011622654,0.55498778,0.018,0.21900721403756268,0.07013859271228619,0.08449506612541743,false
0.9999999,0.4260161822954135,0.145713187,0.0104,0.022593006806346384,0.02764697927055998,0.2140991357587322,true
0.015618778,0.4724440188560629,0.317473011,0.01,0.13711173407171626,0.01611423917379169,0.14611288085517665,false
0.262331439,0.3487536261127932,0.533673316,0.053332,0.2907837005297023,0.10691603263964575,0.1866723546883741,false
0.413589581,0.5550330370525386,1.205276175,0.004848,0.1579211735185027,0.061486841302952254,0.016577702716060717,false
0.0,0.5704953445827255,0.19012954,0.107144,0.13992846673205958,0.08581787264806304,0.18493138558569183,false
1.141860298,0.4971649086450747,0.778060503,0.014144,0.1389891443912891,0.08608353437638998,0.09494875883749429,true
0.605477203,0.6027737109803999,0.604984785,0.0276,0.13297238166619982,0.1141182234783352,0.061285075359343556,true
1.026504329,0.37336910600463935,0.6298518,0.022668,0.1701504114815182,0.06782999256701963,0.09224236763372301,true
0.79896853,0.5802620441257806,0.580930411,0.0104,0.1424826490431861,0.05099369626462639,0.09154402705083402,true
0.017829847,0.8032260646046326,0.00489951,0.04,0.18662549863104752,0.024549727502464713,0.035816055433504246,false
0.616491698,0.48426216896324975,0.81310747,0.0144,0.20627371711725292,0.06603572405084043,0.11454586390766253,false
1.057942058,0.35039980769892193,0.051767226,0.0112,0.06011480059502229,0.02951881955456891,0.02207868195668098,false
0.249162999,0.5330660248470112,0.494289793,0.011204,0.16241489457889557,0.1053573976295656,0.02330643094693985,false
0.041555043,0.5462310190287785,0.13476742,0.021752,0.1381440548076397,0.09663825903310483,0.02472901447661836,true
0.108536456,0.6371514904427128,0.249102029,0.0412,0.1642313944300099,0.11313841434726771,0.009139796502083731,false
0.008557941,0.7206017668274405,0.117894105,0.026664,0.15842853233629928,0.05678494454368924,0.08536753193155201,false
0.934410132,0.4689123711258669,1.325593761,0.022564,0.1805837350757612,0.15664197667793625,0.23026621230923655,true
0.042527339,0.3750872792165221,0.195734281,0.018,0.16913747318950428,0.015359840968304672,0.0490427156360997,false
0.718032455,0.34040238302738046,0.570440429,0.028332,0.15648856963142757,0.12868783362360642,0.14034215946159073,false
0.0,0.45845577281113226,0.220691494,0.045,0.1330136185339172,0.1364946087063886,0.09412997629022594,false
0.866344471,0.3439862117114429,0.14802475,0.0084,0.024198467600832742,0.027899412646423438,0.0024569652475298965,false
0.875078076,0.25468341881862977,0.5933897,0.0052,0.17531961584859668,0.0067329406542923406,0.048059861589144805,true
0.055957762,0.6856214769396791,0.020391843,0.01,0.10255848840918923,0.025828511967616197,0.0069335969619637285,false
0.235225157,0.3728999864169796,0.335036659,0.018,0.0991617420939137,0.0829626275622175,0.07543376720717679,false
0.750188816,0.40171042553818626,0.915360502,0.007652,0.12149741972914223,0.06797707325068558,0.181459889425101,true
0.9999999,0.26673052747434783,0.430082256,0.0034,0.06287421318519092,0.008329089272630551,0.022903130942286853,true
0.0505187,0.5003995241786876,0.246739697,0.007664,0.1430381338300665,0.07808462988997367,0.01149387593991783,false
1.047203814,0.38023312959623773,0.520732121,0.0354,0.1588923902130637,0.08108103749662758,0.2567564055564871,true
0.006824399,0.3927414079965986,0.136590888,0.0424,0.10958423281411828,0.07220657500587788,0.128018747462633,false
0.00012371,0.6585960744516355,0.119484458,0.026376,0.15668837350426176,0.054031296235236656,0.017543383172058735,false
0.9999999,0.3087161493589343,0.173258004,0.008492,0.027530962177450564,0.030321132487491652,0.033076068715089814,true
0.020545155,0.5148207442413371,0.074226451,0.046664,0.12694162884229504,0.043799196615410874,0.03678693047033534,false
0.9999999,0.6163399694561924,0.016959878,0.0316,0.017397050775855415,0.005601309741922189,0.0381749825810052,true
0.835027495,0.28090796232879617,0.284396618,0.0052,0.0912168991954208,0.025126891471098655,0.0018171913546444762,true
0.962788114,0.6757886263190938,1.276836158,0.0092,0.1520227045132859,0.05516937004276107,0.011356290327768814,true
0.9999999,0.27351869165419446,0.0,0.016,0.013012295351846833,0.02313719079041049,0.03589426736425042,true
0.546226887,0.2612998554236551,0.071192375,0.02056,0.05715316805701588,0.04940970431471052,0.06939672389581605,false
0.0,0.5911584595220688,0.351699622,0.018,0.21544219883598673,0.09779121447630906,0.0008500851082596017,false
0.495367295,0.40775464971873715,0.982463644,0.009348,0.3011033116474532,0.09647726702992761,0.1864912265277401,true
0.043365221,0.3962592869039582,0.361939677,0.024,0.10434464530987583,0.055634686510024456,0.00013521236451263796,false
0.414240261,0.6181508571564914,0.136463194,0.042,0.23819561480841484,0.1152902085262613,0.03398738028376601,false
1.00679864,0.5146941867659943,0.530497967,0.06,0.1980234490210444,0.17469238098873857,0.14468180805855835,false
0.962962963,0.25310453629653706,0.008603574,0.00604,0.046323952286304905,0.04946436161414458,0.11517799652614816,true
1.001451496,0.5364259029859981,0.604779096,0.023264,0.16503462950150147,0.05299133023096346,0.031118489603202525,true
0.14938018,0.5443046386527756,0.428758481,0.0336,0.24832469843973526,0.08201946676656488,0.0685456488520548,false
1.102564103,0.3603286155967892,0.003578399,0.012292,0.06515042518094374,0.042244158513640495,0.03355527900526125,true
0.044059865,0.4735393472640695,0.134045077,0.0236,0.0941299384412742,0.051050403934297425,0.0022772489483073644,false
0.88205439,0.5819639368294194,8.668560606,0.002108,0.2296903137789881,0.19016757694247616,0.02928836507461994,true
0.9999999,0.47827867009927794,1251.0,0.0,0.061824353045806614,0.0680940388539751,0.007577290350110644,true
0.614537909,0.45537657106664853,0.553432571,0.018,0.10628461451558552,0.09028577380664811,0.16757842863967448,false
0.981555032,0.4232885101083201,0.553602243,0.037084,0.35961494159754925,0.12917783276755274,0.0715628057052593,true
0.9999999,0.438902588070067,0.1736579,0.0184,0.033066918636908124,0.008637013977952912,0.2340618491955754,true
0.115942029,0.4161731481991079,0.495624421,0.038848,0.8313483334738418,0.12914159502313155,0.21795745935719985,true
0.288213973,0.3787828146707827,0.235972437,0.02844,0.15644564565380342,0.05714597760426462,0.015174877034112733,false
0.38326366,0.5405755721791908,2.362339515,0.0028,0.48065409044544893,0.08367424913867826,0.02019002501679453,false
0.923257865,0.5088598047871795,0.083954928,0.0252,0.07605975932508988,0.014309213377056684,0.025319641729105714,true
0.996765182,0.5144282976859167,0.389978938,0.03608,0.29013754127442454,0.08442272205510845,0.1432602809604872,false
0.98667555,0.44856747621723286,0.191602799,0.012,0.0708253486123919,0.09488304590426735,0.08235545704325181,false
0.600498823,0.4674526743807063,0.656268746,0.02,0.3532374000777584,0.11391206744777804,0.034563563549533896,true
0.411451004,0.3750923422724062,0.504233302,0.0085,0.09106225999026157,0.08323780820924931,0.02620865245019467,true
0.976673526,0.44239377156463555,0.195294713,0.047432,0.11065218347796367,0.009307343966753156,0.33225674549308953,false
0.9999999,0.2721212551826854,207.0,0.0,0.11520781236498318,0.037083077821192814,0.046418338063762346,true
0.017054866,0.8041192349328167,0.098852604,0.040784,0.2595592610626658,0.08515722537647982,0.02553947598331884,false
0.546382979,0.3035842500649102,0.829894434,0.016668,0.10744799506430794,0.12251607944790781,0.12840797201665202,true
0.003235199,0.6861607729972935,0.187283682,0.0312,0.13638470329691643,0.09349976217906478,0.017055294585408654,false
0.385384551,0.3827955667446845,1.053037608,0.004144,0.07800930939124907,0.08349746433387406,0.04620537943183417,false
0.985602879,0.5354054265286922,0.381117001,0.052064,0.09429029684289224,0.07200903794408962,0.23422957072603662,true
0.798018039,0.47345944645835775,1.491924319,0.026,0.30119256282441853,0.12104816793463102,0.10305871312828489,true
0.028200734,0.5651490464260401,0.084599116,0.0208,0.17050336882171047,0.06017077092839697,0.019429668589742898,false
0.527767173,0.6033753547692842,0.216532553,0.0164,0.17501021112837806,0.04643637820501648,0.06566676476844237,true
0.029239415,0.6265215516718828,0.184117154,0.062,0.11266730909152342,0.12344274467314523,0.0690981594504301,false
0.042638054,0.6237575890447864,0.570276216,0.01636,0.22798547925764687,0.10421432039653518,0.0059259817070253075,false
0.55986436,0.6309721899154505,0.589572193,0.008972,0.11611041225165604,0.07968618003808389,0.04340407218362987,false
0.672947694,0.41087298103685954,0.846752771,0.043664,0.34023468176631494,0.20093995619644392,0.029330552475207005,false
0.955938877,0.427202493156633,0.295037266,0.022,0.1408198790824367,0.03965466648908893,0.0017028839411391216,true
0.539551166,0.4915936741082807,0.354434072,0.041132,0.14247538293703474,0.08139477392665036,0.010907969041856692,true
0.798608056,0.6267417711037355,0.434237258,0.04528,0.12372529298969129,0.14665790413697982,0.005295254144201622,false
0.974289387,0.5607696589173615,3.563696919,0.0048,0.2069562312267436,0.13871807340393685,0.02298605291009993,true
0.419186106,0.45518274541329173,0.587948954,0.0304,0.2327988629054001,0.05265399636152275,0.14020122712396238,true
0.55613391,0.3680500859865371,0.151914167,0.0164,0.06775815769554834,0.02226035718319218,0.03804250574245166,false
0.004731037,0.7602706863040519,0.173178316,0.029584,0.1851864734186216,0.0997690492049602,0.0796736745983644,false
0.627364386,0.408841823096566,0.242951128,0.008508,0.1141305533571399,0.024470488981375514,0.06409641259288325,true
0.098904489,0.42168323234710625,0.263208306,0.1044,0.30620349659734836,0.1494947521133791,0.15571350367583112,false
1.185628743,0.410878869327546,0.010996335,0.012,0.03173655748602545,0.008065387561619874,0.033615541784983494,false
0.028741341,0.6696106287890775,0.187690615,0.08,0.18895283560694717,0.13870935091629963,0.02113597156867294,false
0.013115183,0.436029360426831,4211.0,0.0,0.3527722679193754,0.10823488118351528,0.14443333217447396,false
0.02609739,0.7565889209802739,0.00139972,0.02,0.04116048191170134,0.010739335077156487,0.024652649865321796,false
0.533413161,0.7004085234504333,0.381712627,0.0248,0.24325030452520094,0.07245831246473781,0.07191091829437134,true
0.256824323,0.5561770892008967,0.218192511,0.0204,0.12725421675602613,0.04606700834252593,0.24240636199374252,false
0.337388426,0.3965841316356096,0.333611065,0.024,0.10635449771792357,0.10352048750264412,0.037202399307200304,false
0.666802717,0.520329272363817,0.593473584,0.03346,0.1514710025780161,0.0584319603549463,0.17455006400316972,false
0.329609837,0.3606123844969203,0.437743191,0.014388,0.2790510045287082,0.13957869718516497,0.11487864137303967,false
1.02247191,0.6176884459224634,0.1223659,0.033404,0.0984321118417922,0.047777300165586734,0.04655506335708054,true
0.128557943,0.37329229922209634,0.425143453,0.015332,0.22945470132591783,0.06495278002567394,0.03045695628522952,false
0.087121732,0.5504583105266262,0.482688391,0.0216,0.3125809096283451,0.11790375065871714,0.07470867358312445,false
0.868519508,0.35298071668077,0.054363674,0.0192,0.050583936138243815,0.02602619986492357,0.17792601072511066,true
0.0,0.36680818306829105,0.079417226,0.028,0.06252757328176463,0.014248974309739227,0.03004770991433566,false
0.27921854,0.43585458482392775,0.455823793,0.03214,0.33390175752834245,0.14531389354704866,0.10078437476033779,true
0.542936427,0.6195400005655335,0.728007659,0.0376,0.16845851144980734,0.20595502141794803,0.029730518131424688,true
0.9999999,0.31214591948503445,0.0,0.0064,0.004469148171399618,0.026222927158227848,0.017099114774367864,true
0.06437497,0.6988440012249435,0.865502183,0.009156,0.26476851118253664,0.06857040858364447,0.020197805054046104,false
0.043032042,0.641063399879,0.332016389,0.027332,0.23687778427417105,0.11329515624498851,0.0009413478553275568,false
0.023945636,0.6349683260285546,0.032692543,0.032664,0.2215572045020818,0.07394216405508677,0.00870177170962333,false
0.236176382,0.35129386294144027,0.021257212,0.013168,0.0390862433740841,0.03438396780074242,0.08637209559610315,false
0.088900271,0.5680442176891223,0.231584745,0.029048,0.1945770289068263,0.13966405980459937,0.015314056023017797,false
0.832222403,0.38002625772454635,0.0536,0.014996,0.12024991097536868,0.012181721551326685,0.009752364296126215,true
0.957264957,0.41367470469804474,0.159694817,0.0152,0.05846176263596502,0.0016072295841407125,0.19542032300361437,true
0.9999999,0.34920862333421987,0.015546918,0.0072,0.0005260430808716114,0.03880691215734664,0.017547780288200678,true
0.831460674,0.3014159882924389,0.160946351,0.012,0.1500207892884911,0.04792685568000332,0.013039945651565788,true
0.00516129,0.35293129065975287,0.586804399,0.012,0.12307864436085594,0.10909313129046883,0.029755958349106337,false
0.515572191,0.6665167248325156,0.582284173,0.026684,0.18357161612125186,0.055254030924395146,0.028867323592050964,true
0.961350511,0.3879054095376227,0.08411215,0.0184,0.07071096435960676,0.026218934030678476,0.005005273398196508,true
0.552744914,0.33975217509161276,0.11138782,0.017664,0.11897980803601291,0.00488122784255216,0.03738406879049875,false
1.054472764,0.46540324849476145,0.177455636,0.016,0.05770982977408587,0.008140644508004136,0.044674618562795344,true
0.189993624,0.3384562006648093,0.546340304,0.016828,0.12470002085126351,0.09259410995220371,0.01628673143124757,false
0.502171498,0.590151765421786,0.495641838,0.010092,0.05844634391565125,0.080257720887534,0.06264638005220297,true
0.545021698,0.6432347396873975,1.199928597,0.0112,0.38762474022322696,0.07092150934154719,0.002403384469424752,true
0.655147395,0.4640523846748626,0.378128675,0.023808,0.10880358362288392,0.08122996456340745,0.1958175843330959,false
0.093598023,0.6276316496686836,0.226219025,0.020012,0.23667563537784295,0.05095745812784126,0.034303627357931375,false
0.9999999,0.49011112373471866,0.101353014,0.016256,0.05054506483057645,0.025992694298247153,0.04646656147341425,true
0.179487766,0.5164708662576923,0.492529978,0.040692,0.32483460299724165,0.21754354488203265,0.0007542514794036004,false
0.035297356,0.3707207067496665,0.526669655,0.00892,0.1486527655729594,0.09267146518198988,0.10308477692346756,false
0.120487853,0.7195764180995762,0.305092665,0.02568,0.06568315196547599,0.09197506853282555,0.06308062236562431,false
1.138635376,0.4853200906002223,0.264433892,0.016,0.08023648282888972,0.028453496017418402,0.021942099121758464,true
0.572814074,0.5999979171706773,0.345329906,0.014,0.20114456986446613,0.0169165768435109,0.010440629988032125,true
0.05994006,0.23013032427051242,0.001218027,0.00328,0.038497256003839395,0.04077294316729914,0.04423500897038807,false
0.667020828,0.39459959163915176,0.608450136,0.039664,0.33262408803341553,0.1286963718124397,0.16700704079563505,false
0.155539481,0.6013908803128923,0.239523599,0.0272,0.17726415379412966,0.08664223327206244,0.030226501903558356,false
0.57489301,0.507879476735913,0.057683967,0.027664,0.14421408047159165,0.03075181943770302,0.003005128265524437,false
0.530405318,0.6160391510361043,0.469418849,0.055128,0.381146153460624,0.14896727372307794,0.014411311525960868,false
0.24750499,0.33809406995718155,0.449716503,0.0134,0.1610029088817084,0.12171601694808823,0.11041818007990889,false
1.003333175,0.42155827464333834,0.261998921,0.0445,0.20336419633100922,0.12260519945703666,0.23374366624689297,true
0.999926265,0.39357311728580413,0.131402698,0.0424,0.07143405286540268,0.04284934385902704,0.10938799766736933,true
0.255582422,0.70521715901947,0.477943615,0.024116,0.3417094037533865,0.19532349406302532,0.05609300543338447,false
0.04739763,0.608230069828488,0.443198263,0.04422,0.10853532234071565,0.2069100665207773,0.10383828999388504,false
0.9999999,0.6150795985255388,0.218272702,0.0144,0.0771848193973745,0.08048735863602219,0.049671998210305005,true
0.163968692,0.5511134565035758,0.250188395,0.111464,0.40262275480016146,0.06215697516133967,0.15995493390234716,false
